price,rooms,area,build_year,condition,energy_mark,bedrooms,prepayment,floor,total_floors,copy_not_allowed,no_broker_allowed,images_attached,is_owner,utility_summer,utility_winter,county,mun_or_city,street_adr,house_type,heating,furnished,washing_machine,balcony,yard,terrace,parking,has_internet,has_security_door,has_video_surveillance,has_storage,has_first_rent,has_deposit,has_commission,has_contract_fee,description_header_is_all_caps,description_header_length
700.0,3.0,70.0,1957.0,4.0,,2.0,,2.0,2.0,False,False,21.0,False,,,Harjumaa,Tallinn,Valguse 10a,Puitmaja,"põrandaküte, Õhk-vesisoojuspump",True,True,False,True,False,True,True,False,True,True,False,True,True,False,False,42.0
699.0,3.0,151.0,,3.0,,,,,,False,False,13.0,False,,,Tartumaa,Tartu,Viljandi mnt,,"keskküte, gaasiküte",True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,49.0
249.0,1.0,23.5,2022.0,5.0,6.0,1.0,,4.0,8.0,False,False,17.0,False,,,Harjumaa,Tallinn,Mäealuse 9,Paneelmaja,keskküte,True,True,True,False,False,False,True,True,True,False,False,True,False,True,False,49.0
1900.0,3.0,81.3,,5.0,7.0,2.0,,4.0,5.0,False,False,29.0,False,,,Harjumaa,Tallinn,Kalaranna 8/9,Kivimaja,,True,False,True,False,True,False,False,False,False,True,True,True,True,False,False,27.0
500.0,2.0,31.0,,3.0,,1.0,,2.0,2.0,False,False,11.0,False,40.0,85.0,Tartumaa,Tartu,Puiestee 73a,Kivimaja,"keskküte, gaasiküte",True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,58.0
520.0,2.0,53.8,2004.0,3.0,4.0,1.0,520.0,1.0,3.0,False,False,20.0,False,200.0,300.0,Harjumaa,Tallinn,Hansu 38/1,Kivimaja,keskküte,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,24.0
1400.0,2.0,72.0,1954.0,5.0,6.0,1.0,,3.0,5.0,False,False,24.0,False,,,Harjumaa,Tallinn,Teatri väljak 1,,,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,0.0
435.0,2.0,24.0,,4.0,,1.0,,2.0,3.0,False,False,9.0,True,,,Harjumaa,Tallinn,Veerenni 19,Maja,"elektriküte, põrandaküte",True,True,False,True,False,True,True,True,False,False,False,True,False,True,True,37.0
650.0,2.0,40.0,2019.0,5.0,,1.0,,,,False,False,11.0,True,,,Harjumaa,Tallinn,Toom-Kuninga 21,Kivimaja,põrandaküte,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,32.0
290.0,2.0,37.6,1970.0,3.0,3.0,1.0,,3.0,5.0,False,False,10.0,False,50.0,100.0,Tartumaa,Tartu,Anne 28,Paneelmaja,keskküte,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,28.0
610.0,2.0,36.0,2023.0,5.0,7.0,1.0,,5.0,6.0,False,False,16.0,False,,,Harjumaa,Tallinn,Aiandi 11/3-21A,Kivimaja,"põrandaküte, keskküte",False,True,True,False,True,False,True,True,True,True,False,False,True,False,False,49.0
1150.0,3.0,68.0,,5.0,,2.0,,4.0,6.0,False,False,19.0,False,100.0,250.0,Harjumaa,Tallinn,Pärnu mnt 21,Kivimaja,"keskküte, põrandaküte",False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
500.0,2.0,45.0,1966.0,5.0,5.0,1.0,500.0,3.0,4.0,False,False,23.0,False,80.0,160.0,Harjumaa,Tallinn,Puhangu 26,Kivimaja,keskküte,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,40.0
430.0,1.0,32.0,,3.0,,,,5.0,9.0,True,True,10.0,True,,,Harjumaa,Tallinn,Kivila 46,,keskküte,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,0.0
1000.0,2.0,66.4,2018.0,3.0,,1.0,,12.0,13.0,False,False,26.0,False,,,Harjumaa,Tallinn,Lasnamäe 4b,Paneelmaja,"keskküte, konditsioneer",True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,47.0
900.0,3.0,91.8,1961.0,4.0,4.0,2.0,,5.0,6.0,False,False,25.0,False,,,Harjumaa,Tallinn,Pärnu mnt 122,Kivimaja,gaasiküte,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,53.0
1390.0,3.0,72.0,2022.0,5.0,7.0,2.0,,2.0,4.0,False,False,31.0,False,,,Harjumaa,Tallinn,Kalaranna 8/4,,"põrandaküte, keskküte, kombineeritud küte",True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,41.0
550.0,2.0,49.3,1975.0,5.0,,2.0,550.0,2.0,9.0,False,False,30.0,False,80.0,140.0,Harjumaa,Tallinn,Õismäe tee 66,Paneelmaja,,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,48.0
370.0,1.0,30.3,,4.0,,1.0,,1.0,9.0,False,False,11.0,False,50.0,100.0,Tartumaa,Tartu,Jaama 191,Paneelmaja,,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,25.0
1350.0,4.0,86.5,1913.0,5.0,,3.0,,2.0,3.0,False,False,33.0,False,,,Harjumaa,Tallinn,Tina 26,,,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,53.0
350.0,1.0,32.7,,3.0,5.0,,,2.0,9.0,False,False,9.0,False,,,Harjumaa,Tallinn,Ümera 36,Paneelmaja,keskküte,False,True,True,False,False,False,True,False,False,True,True,True,True,False,False,0.0
350.0,1.0,16.5,,4.0,,,,3.0,4.0,False,False,27.0,False,,,Harjumaa,Tallinn,Veerenni 56/Siduri 7,Kivimaja,keskküte,True,True,False,False,False,True,True,False,False,False,True,True,True,False,False,50.0
800.0,3.0,81.6,2005.0,2.0,,,,1.0,4.0,False,False,27.0,False,,,Harjumaa,Tallinn,Liivaoja 14,Paneelmaja,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,37.0
600.0,2.0,40.0,,4.0,5.0,1.0,600.0,3.0,5.0,False,False,8.0,False,100.0,180.0,Harjumaa,Tallinn,Vene 11,Kivimaja,keskküte,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,50.0
430.0,1.0,32.8,,4.0,5.0,,,3.0,5.0,False,False,14.0,False,,,Harjumaa,Tallinn,Kalevipoja,Paneelmaja,keskküte,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,38.0
400.0,1.0,30.0,,4.0,,1.0,,,,False,False,4.0,False,,,Harjumaa,Tallinn,Läänemere 31,,keskküte,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,26.0
1400.0,2.0,55.1,2018.0,5.0,6.0,1.0,,6.0,13.0,False,False,25.0,False,70.0,175.0,Harjumaa,Tallinn,Lasnamäe 4b,,keskküte,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,42.0
1000.0,2.0,69.0,2018.0,3.0,7.0,1.0,,5.0,5.0,False,False,21.0,False,,,Harjumaa,Tallinn,Kiikri 2/2,Kivimaja,"põrandaküte, keskküte",True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,42.0
970.0,3.0,50.8,2023.0,5.0,6.0,,,3.0,6.0,False,False,43.0,False,,,Harjumaa,Tallinn,Ankru 8,Kivimaja,,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,45.0
420.0,1.0,41.1,1958.0,,,1.0,,3.0,3.0,False,False,21.0,False,,,Tartumaa,Tartu,Rüütli 24,Kivimaja,keskküte,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,40.0
750.0,3.0,73.9,2006.0,4.0,,3.0,750.0,6.0,6.0,False,False,36.0,False,,,Harjumaa,Tallinn,Pärnu mnt 110,Kivimaja,keskküte,True,True,True,False,False,False,True,True,False,False,False,True,False,True,True,31.0
850.0,3.0,63.8,2013.0,5.0,,2.0,,2.0,2.0,False,False,35.0,False,100.0,200.0,Harjumaa,Tallinn,Tohu 8,Kivimaja,gaasiküte,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,60.0
1250.0,2.0,70.0,,5.0,,1.0,,2.0,4.0,True,False,22.0,True,,,Harjumaa,Tallinn,Toom-Kooli 7,Kivimaja,"elektriküte, kombineeritud küte",True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,45.0
550.0,2.0,55.0,1930.0,4.0,,1.0,,3.0,3.0,False,False,18.0,False,,,Harjumaa,Tallinn,Veerenni 31,Kivimaja,elektriküte,True,True,False,True,False,False,True,False,False,False,True,True,True,False,False,39.0
650.0,1.0,51.8,1949.0,4.0,,1.0,,4.0,4.0,False,False,11.0,False,,,Harjumaa,Tallinn,Narva mnt 72,Kivimaja,"keskküte, gaasiküte",True,True,False,True,False,True,True,True,True,False,False,False,False,False,True,24.0
950.0,2.0,80.8,1451.0,3.0,,1.0,,2.0,3.0,False,False,15.0,False,,,Harjumaa,Tallinn,Kuninga 1,Kivimaja,keskküte,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,48.0
890.0,3.0,52.1,1936.0,4.0,,2.0,,3.0,6.0,False,False,19.0,False,,,Harjumaa,Tallinn,Pärnu mnt 32,Kivimaja,keskküte,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,50.0
610.0,2.0,55.9,2020.0,5.0,7.0,1.0,,7.0,8.0,False,False,33.0,False,,,Harjumaa,Tallinn,Paepargi 50/2,Paneelmaja,keskküte,False,False,True,False,False,True,False,True,False,True,True,True,True,False,False,62.0
450.0,1.0,24.6,1906.0,3.0,7.0,,,2.0,3.0,False,False,12.0,False,50.0,90.0,Harjumaa,Tallinn,Tööstuse 29/1,,,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,38.0
620.0,4.0,77.7,1995.0,4.0,4.0,2.0,,8.0,9.0,False,False,26.0,False,,,Tartumaa,Tartu,Kaunase pst 82,Paneelmaja,keskküte,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,53.0
790.0,2.0,52.7,2017.0,5.0,,1.0,,,,False,False,38.0,False,,,Harjumaa,Tallinn,Marsi 6,Kivimaja,põrandaküte,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,41.0
3400.0,5.0,190.9,2004.0,4.0,,3.0,,1.0,2.0,False,False,24.0,False,,,Harjumaa,Tallinn,Kohtu 2,Kivimaja,keskküte,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.0
420.0,1.0,32.6,1985.0,4.0,,1.0,,5.0,5.0,False,False,14.0,False,42.0,90.0,Harjumaa,Tallinn,Ehitajate tee 25a,Paneelmaja,keskküte,True,True,True,False,False,False,True,True,False,False,True,True,True,False,False,50.0
350.0,1.0,24.0,1940.0,3.0,,1.0,,1.0,3.0,False,False,21.0,False,70.0,150.0,Harjumaa,Tallinn,Herne 27,Kivimaja,"keskküte, põrandaküte",True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,37.0
450.0,1.0,17.9,2022.0,3.0,,1.0,,5.0,5.0,False,False,22.0,False,,,Tartumaa,Tartu,Pepleri 34,Paneelmaja,keskküte,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,52.0
750.0,2.0,64.6,2007.0,3.0,,1.0,,2.0,8.0,False,False,16.0,False,,,Harjumaa,Tallinn,Kaupmehe 7,Kivimaja,keskküte,True,True,True,False,False,True,False,True,False,False,True,True,True,False,False,25.0
430.0,1.0,23.4,1957.0,,5.0,1.0,,2.0,6.0,False,False,5.0,False,,,Harjumaa,Tallinn,Kaarli 11,Kivimaja,konditsioneer,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,59.0
1247.0,3.0,71.0,2024.0,5.0,6.0,2.0,,7.0,16.0,False,False,30.0,False,,,Harjumaa,Tallinn,Pärnu mnt 137,Kivimaja,keskküte,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,36.0
495.0,3.0,57.0,1987.0,,4.0,,,,,False,False,10.0,False,,,Harjumaa,Tallinn,Pae 58,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,31.0
250.0,1.0,20.0,1913.0,3.0,,,350.0,2.0,3.0,False,False,8.0,False,,,Harjumaa,Tallinn,Sitsi 1--,Kivimaja,elektriküte,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0
550.0,3.0,64.8,1985.0,4.0,5.0,2.0,550.0,4.0,9.0,False,False,22.0,True,,,Tartumaa,Tartu,Anne 82,Paneelmaja,keskküte,True,True,True,False,False,False,True,False,False,True,True,False,False,False,True,50.0
300.0,1.0,16.2,1987.0,3.0,,,350.0,2.0,5.0,False,False,35.0,False,,,Harjumaa,Tallinn,Kopli 100b,Kivimaja,keskküte,True,True,False,False,False,False,True,True,False,False,True,True,True,False,False,32.0
550.0,3.0,65.3,1952.0,3.0,,2.0,,2.0,4.0,False,False,14.0,False,100.0,250.0,Tartumaa,Tartu,Küüni 4,Kivimaja,"keskküte, põrandaküte",True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,29.0
550.0,1.0,26.7,2023.0,5.0,6.0,,,2.0,3.0,False,False,29.0,False,80.0,130.0,Harjumaa,Tallinn,Uus-Volta 9/1,Kivimaja,,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,45.0
550.0,3.0,57.4,,3.0,,2.0,,1.0,2.0,False,False,27.0,False,,,Tartumaa,Tartu,Mäe 10,Maja,"õhksoojuspump, ahjuküte, konditsioneer",True,True,False,False,False,False,True,True,False,True,True,True,False,True,False,64.0
630.0,2.0,46.4,2015.0,3.0,6.0,1.0,,2.0,8.0,False,False,39.0,False,,,Harjumaa,Tallinn,Kadaka pst 142,Kivimaja,keskküte,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,24.0
450.0,1.0,47.0,1985.0,3.0,4.0,1.0,,4.0,14.0,False,False,33.0,False,80.0,80.0,Harjumaa,Tallinn,Jarveotsa 35a,Kivimaja,keskküte,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,0.0
250.0,2.0,35.0,,2.0,,1.0,,,,False,False,13.0,False,,,Tartumaa,Tartu,Vaba,Puitmaja,"õhksoojuspump, ahjuküte",True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,25.0
530.0,2.0,47.2,,4.0,,1.0,,2.0,5.0,False,False,11.0,False,,,Harjumaa,Tallinn,A. H. Tammsaare tee 105,Paneelmaja,keskküte,True,True,True,False,False,True,False,False,False,False,True,True,False,True,False,27.0
600.0,3.0,80.0,2014.0,5.0,7.0,2.0,,3.0,3.0,False,False,16.0,False,,,Tartumaa,Tartu,Pärna allee 10,Paneelmaja,"gaasiküte, keskküte",True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,0.0
500.0,2.0,50.0,1986.0,4.0,6.0,2.0,500.0,4.0,5.0,False,False,29.0,False,80.0,120.0,Harjumaa,Tallinn,Linnamäe tee 32,Paneelmaja,keskküte,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,22.0
430.0,1.0,32.0,1974.0,3.0,4.0,1.0,,5.0,5.0,False,False,25.0,False,,,Harjumaa,Tallinn,Õismäe tee 49-89,Paneelmaja,keskküte,True,True,False,False,False,True,False,True,True,False,True,True,True,True,False,28.0
500.0,2.0,39.5,1959.0,,3.0,1.0,,1.0,5.0,False,False,15.0,False,,,Harjumaa,Tallinn,Maneeži 5,,keskküte,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,47.0
590.0,1.0,48.8,2007.0,3.0,,,,3.0,8.0,False,False,26.0,False,,,Harjumaa,Tallinn,Narva mnt,Paneelmaja,,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,45.0
325.0,1.0,17.6,1982.0,4.0,,1.0,,5.0,5.0,False,False,19.0,False,,,Harjumaa,Tallinn,Narva mnt 38-7,Kivimaja,,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,52.0
310.0,1.0,30.0,,,,,,3.0,3.0,False,False,30.0,False,,,Harjumaa,Tallinn,Ristiku,Puitmaja,"ahjuküte, elektriküte",False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,23.0
790.0,2.0,48.5,2016.0,,7.0,1.0,,5.0,13.0,False,False,25.0,False,,,Harjumaa,Tallinn,Tartu mnt 52,,keskküte,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,27.0
690.0,1.0,49.7,2007.0,3.0,,,,4.0,8.0,False,False,29.0,False,80.0,155.0,Harjumaa,Tallinn,Narva mnt 5,Kivimaja,keskküte,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,49.0
600.0,1.0,36.0,2023.0,5.0,7.0,,,2.0,8.0,False,False,20.0,False,,,Harjumaa,Tallinn,Aiandi 11/1-6b,Kivimaja,"põrandaküte, keskküte",False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,49.0
750.0,2.0,62.4,2005.0,5.0,,1.0,,3.0,7.0,False,False,22.0,False,,,Harjumaa,Tallinn,Lootsi 3a-.,Kivimaja,keskküte,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,40.0
500.0,2.0,60.0,2002.0,4.0,2.0,1.0,,1.0,3.0,False,False,17.0,False,,,Harjumaa,Tallinn,Möldre tee 3,Kivimaja,gaasiküte,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,53.0
520.0,2.0,43.0,,4.0,,1.0,,4.0,4.0,False,False,19.0,False,,,Harjumaa,Tallinn,Pikk 14,Kivimaja,elektriküte,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,54.0
400.0,1.0,30.8,2019.0,3.0,,,,2.0,3.0,False,False,15.0,False,80.0,130.0,Harjumaa,Tallinn,Mahtra 50A,Kivimaja,keskküte,True,True,False,True,False,True,True,True,False,False,False,True,True,False,False,0.0
420.0,1.0,30.0,1920.0,4.0,,1.0,,2.0,3.0,False,False,10.0,False,149.0,149.0,Harjumaa,Tallinn,Juhkentali 31,Maja,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,64.0
850.0,2.0,50.4,2021.0,5.0,7.0,1.0,,2.0,3.0,False,False,21.0,False,,,Harjumaa,Tallinn,Köie 18,Kivimaja,"keskküte, põrandaküte",True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,41.0
849.0,4.0,81.0,1999.0,3.0,4.0,3.0,1.0,5.0,6.0,False,False,21.0,False,120.0,200.0,Harjumaa,Tallinn,K. A. Hermanni 2-13,Kivimaja,elektriküte,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,60.0
750.0,2.0,40.0,2018.0,5.0,7.0,1.0,,3.0,8.0,False,False,36.0,False,,,Harjumaa,Tallinn,Roseni 9,Kivimaja,keskküte,True,True,True,False,False,False,True,False,False,False,True,True,False,False,True,36.0
250.0,1.0,20.0,2007.0,,,,,4.0,5.0,False,False,12.0,False,,,Harjumaa,Tallinn,Marsi 10,Kivimaja,gaasiküte,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,58.0
400.0,2.0,49.2,,3.0,5.0,1.0,,3.0,5.0,False,False,10.0,False,,,Tartumaa,Tartu,Kaunase pst. 38,,,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,46.0
995.0,3.0,90.0,1938.0,3.0,,2.0,,2.0,3.0,False,False,30.0,False,,,Harjumaa,Tallinn,Graniidi 22,Kivimaja,gaasiküte,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,46.0
300.0,1.0,25.0,1982.0,4.0,,1.0,,3.0,5.0,False,False,9.0,False,,,Harjumaa,Tallinn,Vilisuu 4,,keskküte,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,38.0
1450.0,3.0,78.0,2024.0,5.0,7.0,2.0,,4.0,5.0,False,False,23.0,False,120.0,200.0,Harjumaa,Tallinn,Kollane 9,Kivimaja,"keskküte, põrandaküte",True,True,False,False,False,True,True,True,False,False,True,True,False,True,False,26.0
590.0,2.0,42.3,2022.0,5.0,8.0,1.0,,2.0,2.0,False,False,16.0,False,,,Tartumaa,Tartu,Lehe 22,Kivimaja,keskküte,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,44.0
180.0,1.0,16.5,,2.0,,1.0,,1.0,2.0,False,False,11.0,False,,,Tartumaa,Tartu,Võru 144,Puitmaja,,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,30.0
850.0,2.0,55.6,2003.0,5.0,,1.0,,7.0,11.0,False,False,31.0,False,,,Harjumaa,Tallinn,Tartu mnt 16,,keskküte,True,True,False,False,False,False,True,True,False,False,True,True,True,False,False,48.0
647.0,1.0,31.6,,3.0,4.0,,,4.0,4.0,False,False,9.0,False,,,Harjumaa,Tallinn,Uus 28,Kivimaja,keskküte,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,35.0
650.0,3.0,40.0,,3.0,,,,2.0,3.0,False,False,21.0,False,,,Harjumaa,Tallinn,Komeedi 13,,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,38.0
720.0,2.0,48.2,,4.0,,,,,,False,False,11.0,False,,,Harjumaa,Tallinn,Kentmanni 11b,,,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,36.0
490.0,2.0,35.1,2024.0,5.0,8.0,1.0,,3.0,3.0,False,False,19.0,False,60.0,100.0,Tartumaa,Tartu,Kristalli 8,Kivimaja,,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,23.0
200.0,1.0,25.4,1977.0,2.0,,,,1.0,2.0,False,False,6.0,False,40.0,40.0,Tartumaa,Tartu,Kastani 123,Puitmaja,ahjuküte,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,44.0
400.0,1.0,25.1,1940.0,4.0,3.0,1.0,,1.0,4.0,False,False,16.0,False,,,Harjumaa,Tallinn,Tina 16,Kivimaja,keskküte,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,55.0
200.0,1.0,32.0,,4.0,4.0,1.0,200.0,3.0,5.0,False,False,13.0,False,55.0,55.0,Harjumaa,Tallinn,J. Koorti 3,Paneelmaja,keskküte,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,0.0
1100.0,3.0,72.1,2014.0,3.0,,2.0,,3.0,5.0,False,False,24.0,False,,,Harjumaa,Tallinn,Tina 7,Kivimaja,"keskküte, põrandaküte",True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,60.0
475.0,2.0,53.4,,3.0,4.0,2.0,475.0,,,False,False,27.0,False,95.0,200.0,Harjumaa,Tallinn,Kolde,Kivimaja,keskküte,True,True,True,False,False,True,False,True,False,False,False,True,False,True,True,35.0
775.0,3.0,63.0,1958.0,3.0,,2.0,,2.0,4.0,False,False,15.0,False,,,Harjumaa,Tallinn,Videviku 13,Kivimaja,gaasiküte,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,47.0
1000.0,3.0,54.2,1911.0,4.0,6.0,,,1.0,3.0,False,False,28.0,False,,,Harjumaa,Tallinn,Kopli,Puitmaja,gaasiküte,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,34.0
650.0,3.0,57.8,1953.0,,,2.0,,2.0,2.0,False,False,33.0,False,,,Harjumaa,Tallinn,Kivimurru 41,,gaasiküte,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,55.0
600.0,2.0,52.3,1958.0,4.0,5.0,1.0,600.0,3.0,5.0,False,False,17.0,False,,,Harjumaa,Tallinn,Rävala pst 7,Kivimaja,keskküte,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,40.0
1300.0,3.0,76.6,1948.0,4.0,5.0,2.0,,5.0,7.0,False,False,43.0,False,115.0,330.0,Harjumaa,Tallinn,Narva mnt 2,Kivimaja,keskküte,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,41.0
750.0,2.0,47.7,2018.0,5.0,6.0,1.0,,1.0,3.0,False,False,22.0,False,,,Harjumaa,Tallinn,Luise 5c,Kivimaja,"keskküte, põrandaküte",True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,41.0
280.0,1.0,25.0,1926.0,2.0,,,,1.0,2.0,False,False,10.0,False,,,Tartumaa,Tartu,Kalevi 95,Puitmaja,elektriküte,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,43.0
1200.0,5.0,150.0,1934.0,2.0,,3.0,,4.0,4.0,False,False,61.0,False,,,Harjumaa,Tallinn,Raua 35,,keskküte,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,39.0
560.0,2.0,44.3,1961.0,3.0,5.0,1.0,560.0,2.0,5.0,False,False,20.0,False,80.0,160.0,Harjumaa,Tallinn,Pae 11,Paneelmaja,keskküte,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,49.0
600.0,3.0,64.9,1983.0,3.0,4.0,2.0,,6.0,9.0,False,False,21.0,False,,,Harjumaa,Tallinn,Raadiku 4,,,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,22.0
800.0,2.0,45.0,2021.0,5.0,6.0,1.0,,14.0,20.0,False,False,35.0,False,,,Harjumaa,Tallinn,Seebi 1,Paneelmaja,,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,48.0
890.0,3.0,96.2,1710.0,3.0,4.0,2.0,,3.0,5.0,False,False,33.0,False,170.0,240.0,Harjumaa,Tallinn,Rataskaevu 9,Kivimaja,"gaasiküte, keskküte",True,True,False,False,False,False,True,True,False,False,True,True,True,False,True,10.0
350.0,1.0,14.3,,3.0,,1.0,,4.0,9.0,False,False,8.0,False,,,Harjumaa,Tallinn,Anni 8,Paneelmaja,keskküte,True,False,False,False,False,False,False,False,False,False,,,,,False,0.0
750.0,3.0,75.8,1959.0,3.0,5.0,2.0,,3.0,5.0,False,False,15.0,False,150.0,280.0,Harjumaa,Tallinn,Narva mnt 6,Kivimaja,keskküte,True,True,False,True,False,True,True,True,False,False,True,True,True,False,True,33.0
383.0,1.0,15.6,2022.0,5.0,8.0,1.0,,1.0,4.0,False,False,14.0,False,65.0,65.0,Tartumaa,Tartu,Pikk 40,Kivimaja,keskküte,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,49.0
350.0,1.0,27.0,,3.0,4.0,,350.0,1.0,5.0,False,False,14.0,False,50.0,100.0,Harjumaa,Tallinn,Uus-Maleva 5,Paneelmaja,keskküte,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,23.0
475.0,1.0,40.0,1932.0,5.0,,,,3.0,3.0,False,False,41.0,False,,,Harjumaa,Tallinn,Aasa 3,Maja,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,0.0
430.0,1.0,27.0,,4.0,,,430.0,3.0,4.0,False,False,10.0,False,,,Harjumaa,Tallinn,Pelguranna 21,Paneelmaja,keskküte,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,30.0
750.0,2.0,36.4,2024.0,5.0,7.0,1.0,,9.0,14.0,False,False,16.0,False,,,Harjumaa,Tallinn,Paldiski mnt 227c/2-71,,"põrandaküte, keskküte",True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,20.0
650.0,2.0,45.0,2018.0,3.0,,1.0,,3.0,8.0,False,False,29.0,False,,,Harjumaa,Tallinn,Mäe 2a,Paneelmaja,"keskküte, põrandaküte",True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,10.0
470.0,1.0,32.9,1974.0,4.0,5.0,,,2.0,5.0,False,False,15.0,False,,,Harjumaa,Tallinn,Õismäe tee 45,Paneelmaja,keskküte,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,42.0
575.0,2.0,44.0,1946.0,3.0,,1.0,575.0,2.0,3.0,False,False,19.0,False,,,Harjumaa,Tallinn,Tööstuse 27/1,Puitmaja,gaasiküte,True,True,False,True,False,True,True,True,False,False,True,True,False,True,False,44.0
1090.0,3.0,66.8,2024.0,5.0,,2.0,,3.0,3.0,False,False,31.0,False,,,Harjumaa,Tallinn,Ristiku 87,Kivimaja,"põrandaküte, keskküte",False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,40.0
340.0,1.0,16.6,1968.0,4.0,,1.0,340.0,1.0,5.0,False,False,13.0,False,45.0,90.0,Harjumaa,Tallinn,Pae 23a,Kivimaja,keskküte,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,48.0
